Group,Title,comment_type,comment_id_key,parent_id_key,comment,author,date,likes,sentiment_label,max_emotion,max_emotion_score
ITZY,달라달라(DALLA DALLA),node,UgwXSR0KyLiKVPdLprh4AaABAg,,ㅈ같다,@he6453,2019-02-11T15:45:13Z,1,0,화남/분노,0.902367353439331
ITZY,WANNABE,node,UgxYawxmkJUuQ3B-Kcp4AaABAg,,노래는 아주 좋아요 글쎄요 저는 Blink입니다.하지만 음 노래는 좋습니다.,@paulinamejia3455,2021-02-22T01:36:54Z,0,0,안타까움/실망,0.7051324844360352
ITZY,SNEAKERS,node,UgyJrD7D88xU2AYBL3F4AaABAg,,1000만 만들자 믿지!!!,@이재훈-r6f7g,2022-07-16T00:48:16Z,0,2,기대감,0.9504061937332153
ITZY,SWIPE,node,UgyAkyPRmtCwxEFqVrl4AaABAg,,사랑해있지 이번앨범미쳤어,@륮땡-x2o,2021-09-26T16:29:18Z,0,2,기쁨,0.9601736664772034
ITZY,Not Shy,node,Ugw5pL0NudRr2D4W2Fp4AaABAg,,류진아~~~~~~~!!!!!!!!,@agoyowai_yo,2020-08-18T17:56:48Z,0,2,즐거움/신남,0.9046738147735596
ITZY,ICY,node,UgzQOKbk0rR8tJx91cp4AaABAg,,제 생일 하루 전날,@ssu.8724,2019-09-26T09:23:28Z,1,0,짜증,0.7803671360015869
ITZY,WANNABE,node,Ugy_llDHnDV-TvYgao54AaABAg,,응,@포카계-g6o,2020-06-07T01:57:27Z,0,1,없음,0.643171489238739
ITZY,달라달라(DALLA DALLA),reply,,Ugw06gjLL4gj2JUVogN4AaABAg,다있네 시발 ㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋ,@혜원맥,2019-02-10T16:42:29Z,0,0,짜증,0.9342145919799805
ITZY,달라달라(DALLA DALLA),node,UgxuTg64PqupIXUaAwl4AaABAg,,한국인손?,@땅땅이-m7s,2019-07-10T06:03:25Z,1,2,신기함/관심,0.8455042839050293
ITZY,Cheshire,node,UgwPGOuVnKkgsuMxp9p4AaABAg,,한국인 팬들 이리이리 붙어라!,@TV-tz6hf,2022-11-30T08:58:29Z,2,2,기대감,0.8934277892112732
ITZY,달라달라(DALLA DALLA),node,UgzA3-wQu0j9NIt5NY94AaABAg,,계속 보게된당..,@ffashiong,2019-02-12T07:08:34Z,0,2,환영/호의,0.9184632897377014
ITZY,달라달라(DALLA DALLA),node,UgxqZT8BbFOnD8HIH9V4AaABAg,,YG갔으면 더 좋을거 같다,@user-wr6qj9lw2s,2019-02-11T11:11:03Z,0,0,안타까움/실망,0.9191527366638184
ITZY,SWIPE,node,UgwiDYdWu0bKANZrE_p4AaABAg,,로꼬보다 더 좋아....,@dddddory-i6l,2021-09-26T15:26:48Z,0,2,기쁨,0.959474503993988
ITZY,Cheshire,node,UgyoJEFOCnwP3SUoFdB4AaABAg,,미쳤다 대박이다 너무 좋다,@Jetkickk,2022-11-30T11:26:50Z,3,2,감동/감탄,0.9686409831047058
ITZY,Not Shy,node,UgzwCv0jFVLAYvTTH6t4AaABAg,,와그냥 시작부터 존예,@이신우-b8n,2020-08-17T13:52:41Z,0,2,감동/감탄,0.976612389087677
ITZY,SNEAKERS,node,UgyTCLWBaNBY9TIpExF4AaABAg,,이번곡에서 리아음색이 잘 드러나서 좋다ㅠㅠ,@user-yb3ci8ci1k,2022-07-18T02:16:08Z,4,2,감동/감탄,0.9713640809059143
ITZY,마.피.아. In the morning,node,Ugy-7bVgrFEo1SWGSqV4AaABAg,,멤버들 왜 이리 삐쩍 말랐냐.....한대 치면 날라가겠다ㅠㅠ 제 뱃살 가져가실래요?,@user_qwertyuiop,2021-04-30T11:05:42Z,1,0,불쌍함/연민,0.7739997506141663
ITZY,SWIPE,node,UgzeZh8GTA9ScSgYcg14AaABAg,,우리 미디 아랍인 사랑해 ITZY,@byunbasmala7924,2022-09-07T17:19:24Z,1,2,기쁨,0.9386777281761169
ITZY,마.피.아. In the morning,node,UgztKdiA9yZK6rtyX6F4AaABAg,,예쁜애들ㅇ데리고 이게뭐냐ㅠ,@나루호두네,2021-04-30T16:01:43Z,0,0,안타까움/실망,0.9525807499885559
ITZY,달라달라(DALLA DALLA),node,UgxffN937yhOEo6gFCR4AaABAg,,뭔데 에프엑스 느낌나는거지,@김희영-f5m,2019-02-12T13:28:54Z,2,2,신기함/관심,0.8509823679924011
ITZY,Cheshire,node,UgytgIHiU6IxNeUyyLx4AaABAg,,류진 목소리 왤케 섹시하냐 엇.. 김지은인가 ?? ㅎㅎㅎ,@Hwan_e-d2c,2022-11-30T12:10:47Z,1,2,흐뭇함(귀여움/예쁨),0.9118608236312866
ITZY,달라달라(DALLA DALLA),node,Ugzg0v5cYiz9OsgxkuJ4AaABAg,,이노래 진짜 조아,@나는누구야-g9u,2020-06-21T05:57:21Z,2,2,즐거움/신남,0.955878496170044
ITZY,Voltage,reply,,Ugwbw9SZLvPLdou9UJp4AaABAg,“神はそのひとり子を賜わったほどに、この世を愛して下さった。それは御子を信じる者がひとりも滅びないで、永遠の命を得るためである。 神が御子を世につかわされたのは、世をさばくためではなく、御子によって、この世が救われるためである。” ‭‭ヨハネによる福音書‬ ‭[timecode]-17‬ ‭口語訳‬‬ “수고하고 무거운 짐진 자들아 다 내게로 오라 내가 너희를 쉬게 하리라 나는 마음이 온유하고 겸손하니 나의 멍에를 메고 내게 배우라 그러면 너희 마음이 쉼을 얻으리니 이는 내 멍에는 쉽고 내 짐은 가벼움이라 하시니라” ‭‭마태복음‬ ‭[timecode]-30‬ ‭KRV‬‬ ~ (^•^) ~,@chose2bekind,2022-05-02T10:21:45Z,1,1,없음,0.8727550506591797
ITZY,달라달라(DALLA DALLA),node,Ugw03_a7HJZX3Mf_cHB4AaABAg,,노래 ㄱㅊ한데..?,@노현욱-g4x,2019-02-10T15:13:34Z,0,2,신기함/관심,0.8772914409637451
ITZY,달라달라(DALLA DALLA),node,UgyQ3MMF2HqzTybr_ZB4AaABAg,,얼마못가서 트와이스한테 묻히겠네,@S0o0n,2019-02-11T04:34:04Z,0,0,안타까움/실망,0.9021878242492676
ITZY,마.피.아. In the morning,node,UgzdRRGwLub2XyhffNd4AaABAg,,유나가 진짜...만능캐 돼가는 듯..!!,@헤이-z9u,2021-04-30T05:11:59Z,0,2,감동/감탄,0.9654053449630737
ITZY,ICY,node,Ugy0JVXXfjCoOPwotMB4AaABAg,,싸인받고 싶다,@구현우-i2m,2019-08-02T12:22:57Z,0,2,기대감,0.9485781788825989
ITZY,Not Shy,node,UgxKgg4F1RLzVElPYIN4AaABAg,,지금까지 노래중 꼴등...,@IOTking,2020-08-17T09:22:42Z,0,0,안타까움/실망,0.9585396647453308
ITZY,ICY,node,Ugy-OaIsAKgc96gefGR4AaABAg,,ICY할때 마다 욕하는거 같아 아이씨바,@없음-s3e,2022-05-01T15:07:40Z,0,0,짜증,0.974915623664856
ITZY,마.피.아. In the morning,node,UgxZWIMH4_hWn_FfTz14AaABAg,,이 노래가 너무 좋아요 10년이 지난 후에도 들을 준비가 됐어요,@kkureo,2023-07-29T11:28:08Z,33,2,감동/감탄,0.9605745077133179
ITZY,ICY,node,Ugy1SDsWZVcPQTkEjpl4AaABAg,,수고했습니다 !! 드디어 한국어 댓글을 찾으셨네요실은 제가 한국어 댓글을 찾지 못해 댓글 답니다각자 최애 적고가기 !!,@user-rn9os9ul8m,2020-05-18T22:28:01Z,0,2,감동/감탄,0.9283387064933777
ITZY,BORN TO BE,node,Ugz3q-NqT2ThLguUn3V4AaABAg,,하지만 그녀가 K-Pop 퀸을 완성한다는 점은 아쉽다.,@KeemFatma,2023-12-17T15:43:12Z,0,0,안타까움/실망,0.9040210247039795
ITZY,달라달라(DALLA DALLA),reply,,Ugzg5YM4Ek4fplR_2Al4AaABAg,인정이요ㅜㅜ,@user-bb2fy6wt2c,2019-02-13T06:29:36Z,0,1,슬픔,0.7549440860748291
ITZY,WANNABE,node,UgwT9utb-bsqGk0fOax4AaABAg,,한국인 댓글좀 보고싶다아아ㅜ_ㅜ,@user-kw8pv8fr8s,2020-03-12T17:43:42Z,1,2,기대감,0.7784996628761292
ITZY,마.피.아. In the morning,node,Ugz1YcmsJI3qAUggNVh4AaABAg,,완전 멋지다.,@k브리언,2021-04-30T12:30:18Z,0,2,감동/감탄,0.9805998206138611
ITZY,SNEAKERS,node,UgyZmECNsEnfWNR9zXd4AaABAg,,여름 청량도 있지가하네. 미모도 미쳤고 뮤비 얼굴합 장난아닌 무대장이들~오랜준비후 ㄹㅈㄷ곡으로 행복하게 활동하자.,@푸르니하느리,2022-07-16T01:09:25Z,69,2,감동/감탄,0.9403128623962402
ITZY,BORN TO BE,node,UgwsTOXde9AIIKmc2RJ4AaABAg,,대박...개좋다.. 왓다 드뎌 잇지 era...,@NCTSWISH,2023-12-18T13:01:00Z,3,2,즐거움/신남,0.971382200717926
ITZY,BORN TO BE,node,UgxL-JsT1YrlPB4xJv54AaABAg,,미쳤다진짜....개멋있어 ㅠㅠㅠㅠ,@희희-y5o,2023-12-17T15:36:00Z,9,2,감동/감탄,0.988990068435669
ITZY,달라달라(DALLA DALLA),node,UgxkVU_tb1Ri2LLtT8Z4AaABAg,,트와이스처럼성공하자 ㅎㅎ,@나나나나-y4p,2019-02-10T16:29:26Z,1,2,기대감,0.9513272643089294
ITZY,LOCO,node,Ugxfr5qndu6u7XQZLP54AaABAg,,와 남자가 봐도 반한다?! 아마ㅏ도도도도도도도도,@이민주-c9k,2022-11-26T12:46:39Z,1,1,놀람,0.9362825155258179
ITZY,LOCO,node,UgxhaVi4B6H7JFUtPER4AaABAg,,노래 좋네,@chocopie8357,2021-09-25T07:26:38Z,2,2,즐거움/신남,0.9392499923706055
ITZY,UNTOUCHABLE,node,UgyapvJaxbaYknSg4SR4AaABAg,,뭔가 포미닛 생각난다 근데 너무 좋음,@죽쒀서개좋다,2024-01-15T06:12:32Z,3,2,즐거움/신남,0.9397909641265869
ITZY,Not Shy,node,Ugz_XJxB0ursCGEm07p4AaABAg,,더샤이로 했으면 빌보드 1위인데,@shpark9784,2020-08-17T06:31:42Z,0,0,안타까움/실망,0.9175112247467041
ITZY,LOCO,node,UgxO7yagAnysHWvFkGR4AaABAg,,터키에서 팔로우 하고 있어요 ITZY 많이 사랑해요,@kitap_hayatimolmus,2022-04-16T14:06:56Z,2,2,환영/호의,0.9181680083274841
ITZY,SNEAKERS,node,UgxPJq-iazZyWcJXMkh4AaABAg,,헤메코 역대급 미쳤다,@진리-u3v,2022-07-15T04:49:44Z,2,2,감동/감탄,0.9614132046699524
ITZY,달라달라(DALLA DALLA),node,Ugz6peE9SKCMy5Rxq_x4AaABAg,,저만 한국인???이네요 ???,@베리마치,2019-04-20T07:00:27Z,0,0,당황/난처,0.9487306475639343
ITZY,WANNABE,node,UgyOdhrXF_zLLFrM0tJ4AaABAg,,가사가 와닿는데,@yoriGang,2020-03-10T17:06:42Z,1,2,감동/감탄,0.8344032764434814
ITZY,마.피.아. In the morning,node,UgziLqPslVOIoxXd4J54AaABAg,,있지..와이지로 소속사옴김? 있지 제와피 아닌가? ㅋㅋ,@제임스본드-m1e,2021-05-01T04:16:04Z,13,0,어이없음,0.8583850860595703
ITZY,WANNABE,reply,,UgwT5NPjI326DkN6iaZ4AaABAg,이거 ㄹㅇ...ㅠㅠ 헤메코 머선일...특히 리아..나는 리아 쿨톤메이크업이 제일 예뻤는데ㅠ,@_yeon8488,2021-11-12T09:51:19Z,1,0,안타까움/실망,0.7624099254608154
ITZY,달라달라(DALLA DALLA),node,UgwFnylpOSzDX5pe0oZ4AaABAg,,2딸라!,@zmzmsksk,2019-02-10T15:32:28Z,0,2,즐거움/신남,0.7079982161521912
ITZY,CAKE,node,UgzVJwA_PUiboVQyu-l4AaABAg,,몇 년만에 있지한테 좋은 노래를 줬네 ㅜㅜ. 류진을 좀 보세요. 데뷔 후 모든 면이 발전했는데 제발 지금 같은 좋은 노래 좀 계속 주시길ㅜㅜ,@조한석-b4l,2023-09-01T00:20:54Z,3,2,감동/감탄,0.9555824398994446
ITZY,ICY,node,UgxH2-4svcATK2i93XN4AaABAg,,좋네?,@Peaches_031,2019-07-29T09:32:28Z,0,2,즐거움/신남,0.8811163902282715
ITZY,달라달라(DALLA DALLA),node,UgzPhCiWlo2n4qwt5kl4AaABAg,,외국입맛인가 난 별론데,@eomhoyoung,2019-02-11T09:15:21Z,0,0,안타까움/실망,0.8466663956642151
ITZY,달라달라(DALLA DALLA),node,UgwYg7V6yTtouJeSrJx4AaABAg,,JYP… 제발 정신 차려라… 엔믹스라도 살려라… 하…,@user-pk7uk5ns6t,2024-07-19T15:46:37Z,4,0,불평/불만,0.974145233631134
ITZY,BORN TO BE,reply,,Ugwo1BrpN5rJUyRoMoN4AaABAg,그는 휴가 중이에요 :(,@shinryujinx,2023-12-18T08:14:11Z,0,1,없음,0.6999486088752747
ITZY,BET ON ME,node,Ugx7iLis9nnWBGVQ5hp4AaABAg,,노래 진짜 좋네 엔믹스랑 있지 둘 다 선공개곡 잘 뽑았다,@user-ty7lk5zb4l,2023-07-03T10:51:28Z,0,2,감동/감탄,0.9802394509315491
ITZY,SNEAKERS,node,Ugzrfdaz8V37GIqtVPV4AaABAg,,4. 세대의 최고의 소녀,@sudearerosiee,2022-07-19T09:05:49Z,1,2,감동/감탄,0.8660229444503784
ITZY,WANNABE,node,UgzqCUxZTQPMHqK0RW54AaABAg,,노래 스타일은 평소랑 다른데 춤 스타일은 비슷하네..,@Loquizin043,2020-03-09T11:06:44Z,27,2,신기함/관심,0.7579944729804993
ITZY,WANNABE,node,UgxM9D3R4-yDeXvDp1h4AaABAg,,[timecode] 눈이 뭐저리 커...ㄷㄷㄷ 진짜 공주같다,@Seaeeeee,2020-03-11T13:57:35Z,0,1,놀람,0.9237306714057922
ITZY,WANNABE,node,Ugw1AYb6mg_2oDQFgcZ4AaABAg,,노래좋다,@안녕하세요안녕하-n5h,2022-07-02T12:17:35Z,1,2,감동/감탄,0.9480044841766357
ITZY,ICY,reply,,Ugx2Sa95NBz4hAb6P-l4AaABAg,전성우 취향은 사람마다 다르니까요,@김태형-n6s9l,2019-07-30T06:49:26Z,1,1,없음,0.78402179479599
ITZY,마.피.아. In the morning,node,UgzGgJyOXVvNPMfzp3l4AaABAg,,잇지 신곡을 만나는게 즐겁지만 솔직히 이번 타이틀 곡은 임팩트가 기존 노래들에 비해 좀 약한것같네요...,@손리뷰,2021-05-02T14:11:00Z,0,0,안타까움/실망,0.968035101890564
ITZY,WANNABE,node,UgyDURwCjp_8xZ7H3Ap4AaABAg,,노래 하나 기가막히게 뽑았다 제왚 일냈네 아워너비 미미미....  언니들이 내워너비,@세상에서제일가는욱테,2020-03-09T18:50:51Z,0,2,감동/감탄,0.9795453548431396
ITZY,WANNABE,node,UgzzpgCSgqbi2KPQvf14AaABAg,,와...이번에 류진미쳤다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ개멋있어ㅜㅜㅜㅜ,@욜로리아-v4f,2020-03-09T11:19:41Z,0,2,감동/감탄,0.9880700707435608
ITZY,달라달라(DALLA DALLA),node,UgyxffhTxp3DoxQfc-94AaABAg,,처음에는 좀 그랬는데 계속보다보니까 계속 찾게되네 신기하게,@김민석-y8s6y,2019-02-18T02:40:21Z,3,2,신기함/관심,0.9339152574539185
ITZY,마.피.아. In the morning,node,UgzAVxdI8pcPTn-b0xh4AaABAg,,아니 있지를 이렇게 쓰네 노래 누가 만들었냐 ㄹㅇ 있지가 너무 아까운 노래였다 워너비 이후로 작곡 작사 하는 사람이 바뀌었나,@김도영-w4t9v,2021-05-01T16:12:30Z,0,0,안타까움/실망,0.9680761098861694
ITZY,ICY,node,UgyaQ9IoBQE-fhA7bct4AaABAg,,예지️,@ixmin_3,2019-07-28T15:40:58Z,0,1,없음,0.7390692234039307
ITZY,ICY,node,UgyAP2xbziz3KN2sJfR4AaABAg,,이때로 돌아가고 싶다 자존감 만땅,@룰루-l7x,2024-06-08T19:22:55Z,4,2,기대감,0.8920600414276123
ITZY,ICY,node,Ugx3ZFVwok6Kh-efpZJ4AaABAg,,한글댓글이 상위에 없네 올리자,@sts2436,2019-07-28T15:31:21Z,0,0,안타까움/실망,0.8350124955177307
ITZY,LOCO,node,UgwD18DwRs0YeDzaS7N4AaABAg,,노래 너무 좋아요 계속 올려요,@nayeon9011,2021-09-24T14:11:01Z,0,2,감동/감탄,0.9345332980155945
ITZY,ICY,node,UgxSM66-j3gZHTyPrZ54AaABAg,,𝕀𝕋ℤ𝕐있지,@ochako9670,2021-03-29T22:13:31Z,0,2,즐거움/신남,0.8786142468452454
ITZY,달라달라(DALLA DALLA),node,UgwtTPeHSRpMz6DUxnN4AaABAg,,채령언니 식스틴때도 예뻣지만 지금은̤͓ 너무 예쁘㉰ 공주님 가태,@lluvixx,2019-02-15T10:43:04Z,2,2,흐뭇함(귀여움/예쁨),0.9430394768714905
ITZY,WANNABE,node,UgykntSq5Jn-FLAE5Bl4AaABAg,,나의 여왕들,@kimleno515,2021-09-12T11:24:04Z,0,2,아껴주는,0.9307254552841187
ITZY,달라달라(DALLA DALLA),node,UgwV7GomLkfCTo19t_54AaABAg,,평범해... CLC가 더 나아.,@고대표-n6s,2019-02-12T09:20:07Z,0,0,안타까움/실망,0.8440185785293579
ITZY,SNEAKERS,reply,,Ugyj5jObYQ6IE65T_sN4AaABAg,사람의 모습을 한 개처럼...,@황런쥔-f1d,2022-07-16T23:15:38Z,0,0,증오/혐오,0.8227121233940125
ITZY,달라달라(DALLA DALLA),node,Ugw-0XJN4F2w1PGe8Md4AaABAg,,무비가 현란하네,@오남희-d7i,2019-04-06T10:14:59Z,1,2,신기함/관심,0.9335247874259949
ITZY,UNTOUCHABLE,node,UgwbgjRWvgro1JX355B4AaABAg,,유나 너무 이쁘다,@verxdune8085,2024-01-08T09:04:04Z,1,2,흐뭇함(귀여움/예쁨),0.9474248886108398
ITZY,BET ON ME,node,UgwzDjzCLa4aJNX6iK94AaABAg,,가사가 너무 멋있다!!!단단해진 있지의 느낌!!,@yoenjichoi8812,2023-07-02T18:07:02Z,2,2,감동/감탄,0.9841282963752747
ITZY,달라달라(DALLA DALLA),node,Ugze_6fzvINwzMutTzx4AaABAg,,오...역시 대형 기획사는 달라...,@makemyday724,2019-02-12T10:19:18Z,0,2,감동/감탄,0.9639149904251099
ITZY,SNEAKERS,node,UgwLNxBvTa3j1z6biel4AaABAg,,우리 있깅이들.... 역시 미쳤다..... 이번 활동도 다치지 말고 좋은 성과를 이룰 수 있길 바랄게  항상 믿지한테 밝고 좋은 에너지를 줘서 고맙고 꼭 그 보답을 할 수 있도록 힘낼게! 있지 믿지 날자!,@rkang13,2022-07-15T13:58:59Z,1,2,아껴주는,0.9682853817939758
ITZY,달라달라(DALLA DALLA),node,UgxmRFMeCAqybE8SS2d4AaABAg,,그닥~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~!!!!!! 안땡긴다...,@바람처럼너에게가겠다,2019-02-11T12:29:15Z,13,0,안타까움/실망,0.8324881792068481
ITZY,WANNABE,node,UgyQcX16s0umDqiC5Rd4AaABAg,,와 이번 컨셉은 신류진이 다했네,@금상-p1q,2020-03-09T10:33:45Z,0,2,감동/감탄,0.9814661741256714
ITZY,Not Shy,node,UgyFXX0InsXwBecamUt4AaABAg,,류진,@hilal6995,2021-03-01T07:34:53Z,0,1,없음,0.8587661385536194
ITZY,WANNABE,node,Ugw0NK33IgJREf_Wy8N4AaABAg,,있지 짱이다,@윤창근-f9i,2020-09-03T09:17:27Z,0,2,감동/감탄,0.983124852180481
ITZY,달라달라(DALLA DALLA),node,Ugx0mj950EzvJtOdEs14AaABAg,,관심은 가는데.. 노래는 별론데~!,@kcm8381,2019-02-12T04:00:28Z,0,0,안타까움/실망,0.8412178754806519
ITZY,Cheshire,reply,,Ugy4MKC4rm7sHNZA5PB4AaABAg,jyp자체가 음원 ㅈ망함 스포티파이 해외에서도 스트리밍적고 국내에서도 트와이스 스트레이키즈 엔믹스 차트100위들어가는거도 버거워함 있지는 30위정도는 들어감,@토레타-k8i,2023-11-29T08:00:30Z,0,0,안타까움/실망,0.9460718631744385
ITZY,WANNABE,reply,,UgyluElYzNYKuDeFTox4AaABAg,와!!!,@로리포-h1z,2020-07-27T02:12:31Z,0,2,감동/감탄,0.965377688407898
ITZY,CAKE,node,UgwyVWtrJqa7Du-SNRR4AaABAg,,예지가 박근혜 좀 닮았네,@narkahullryung2155,2023-08-03T08:20:09Z,0,2,신기함/관심,0.796318769454956
ITZY,WANNABE,node,Ugwy99BrJqxhS0lJ_c94AaABAg,,솔직히 이런꼭 내려면 차라리 내지말지 개실망이네,@녕안녕-l4e,2020-03-10T15:51:29Z,0,0,불평/불만,0.9781203866004944
ITZY,ICY,node,UgyqxHnA7JRdE9Xrqc14AaABAg,,나 이 노래로 줄넘기 할수있는뎁쇼..!,@rladmsgn0502,2019-09-11T09:05:51Z,1,2,기대감,0.8538300395011902
NewJeans,OMG,node,Ugz9zAD4sMkI2KAKAzN4AaABAg,,진짜 독보적인 뮤직비디오네요~,@yspark8419,2023-01-02T09:11:29Z,1,2,감동/감탄,0.9813465476036072
NewJeans,ETA,node,UgyXoOwgK2tm8noDkqF4AaABAg,,- 사실 기반으로 가져온 정보글입니다. 복사방법 : 캡처 - 파파고구글 번역기 - 사진 - 전체선택 or 터치해서 일부 선택 아이폰은 사진에서 바로 복사 + 본 글에서 언급된 인물들을 비방할 의도가 일절 없으며 명예적 실추 목적 또한 절대로 없습니다!!! 오직 정보 전달을 목적으로 한 글입니다. 글을 복사할 수 있게 해주신 제공자분께 감사드립니다. 1. 방탄은 이전 단군신화(단월드는 단군신화(+일본 신화 묻힌 거-이건 제가 추가한 내용)를 배경으로 섬기는 사이비)를 컨셉으로 네이버 합작 웹툰을 연재함. 2. 단월드는 마고여신이라는 신을 믿고 마고여신상도 여럿 설치했으나 철거 당함. 그리고 여자친구의 마지막 활동곡은 MAGO였음. 3. 마고 가사 중 6960 Magic 이라는 가사가 있음. 이는 다들 단군신화. 환단고기의 역사가 6960년의 걸쳐 기록되었기 때문에 이걸 얘기한 거 아니냔식으로 루머가 퍼뜨려져 있으나 진 뜻은 ncg 6960. Veil Nebula 마녀의 빗자루 성운이라는 성운의 이름이긴 함. 물론 둘 다 의도한 걸 수도 있음 4. 단월드 센터에 방탄소년단 친필 사인 걸려있는 곳이 다수이고 단월드 측에서 방탄을 온갖 홍보자료에 이용하고 교주는 인터뷰까지 언급해왔으나 빅히트/하이브에서 여태껏 한 번도 제재하지 않음. 5. 단월드 교주인 이승헌이 직접하는 화장품 사업을 광고해준 적이 있음. 6. 바디프랜드 인스타계정은 단월드 계정을 팔로우 하고 있었음. 7. 빅히트 시절에 데뷔했던 방탄의 후배 보이그룹인 투모로우바이투게더 txt표 인간극장 영상 [timecode] 에 명상하는 장면이 나옴. 멤버들 뒤에 있는 티비로 유튜브를 연결하여 틀어놓은 영상이 하나 있는데 그 영상이 단월드 명상 영상임. 그 영상의 채널주가 마음의 자석 (단월드 교리)를 외치고 있음. 단월드 자가명상 제 1장 - 우리는 마그네틱 세상에 살고 있다. 8. 단월드 수련중... 나의 몸은 작은 우주 동양의학에선 인체를 하나의 소우주 라고 합니다. 우주가 자기장을 갖 고 있듯이 사람도 자기만의 자기장 즉 에너지 영역을 갖고 있습니다. 모두 자가명상을 통해 건강한 마그네틱 바디를 만듭시다. 9. 아일릿 데뷔곡- 마그네틱 단월드 명상법 중 ... ‘릴리즈 명상법’ 존재. 아일릿 초기 팬덤명 ‘릴리즈’ 10. 방탄소년단이 다니던 아동센터의 센터장 단월드 신도임 11. 뉴진스 2024년 시즌그린팅 구성중 다이어리가 있음. 그 속에 위클리 페이지를 보면 칸마다 영어가 적혀 있음. 4/30- apple 5/2- Bear 음모론으로 해석될 수 있어 적지 않으려 했으나 잘 모르는 사람들을 위해 저게 무슨 의미인지만 적어놓겠음 4월 30일 = 발푸르기스의 밤 마녀를 불태우는 날임. 5월 2일- 르세라핌 데뷔일. (단군신화를 바탕으로 하는 사이비 곰) Omg뮤비나 디토 뮤비해석등과 다르게 시즌그린팅에까지 저 날짜 저 영어단어 이건 뭐 걍 빼박 팩트 12. 민희진 기자회견 풀영상 1시간 3분 그 사람들이 더 주술을 보러 다닐 거예요. 그 사람들이 굿을 하니까 저한테 몰아붙이는 걸 거예요. 자기들이 하니까. 원래 자기가 안 하면 그런 생각을 안 해요. 기자회견 영상 올라옴  기자회견 후 하이브 사이비설 단월드 의혹 omg뮤비 의혹이 불거지고 기자회견 풀영상 중 민희진이 방시혁한테 omg뮤비로 협박을 받았다는 카카오톡내용이 모자이크 처리됨. 딱 그 부분만. (2시간 짜리 그 풀영상 맞음) = [timecode]:17 13. 민희진 기자회견 중 뉴진스의 부모님으로 부터 희진님 화형당할 것 같다는 문자 받았다고 언급. 전 죽지 않아요/ ㅈㅅ하지 않아요 14. 기자회견때 제일 먼저 찾아간 방송사는 Cbs 그리 고 cbs의 명함을 받은 민희진 (Cbs는 기독교 방송사이기 때문에 사이비에 포섭당하지 않는 가장 확실한 방송국) 15. 침착맨 · 뮤비감독이 함께 방송중 Cool with you 뮤비 리뷰하며. 그렇지. 해외촬영 안 가면 큐피트 대신 환웅 웅녀 이런거 찍어야 하니까 16. OMG 뮤비 마지막 타이핑 부분 식인종. 중간에 H 타자키 눌렀다고 주장하는 사람들 있으나 손가락만 올렸을 뿐 슬로우 걸고 확인하니 실제 타이핑은 식인종이 확실해짐. 근데 이건 여기까지만 말하겠음. 이게 뭘 의미하는지는 스스로 단월드/식인종 관련 찾아보시 는게 더 좋을 듯 17-1 Ditto (side a) [timecode] - 희수 붕대에 적힌 낙서들 OMG 뮤직비디오 천재감독 반희수 죽지마 ㅠㅠ 민희진 기자회견의 카톡 내용 중 방시혁이 OMG 뮤비로 민희진에게 협박을 가했다는 사실이 드러남. (OMG 해석과 루머들을 보면 왜 협박을 가한 건지 이유가 꽤 명확해지지만 사실 왜? 뭐 때문에? 그 뮤비갖고 민희진을 협박한건지는 미지수) 17-2 이것도 마찬가지로 Ditto (side a) [timecode] 부터 말하는 희수야 (반희수)에 너무너무 명확하게 희진아가 겹쳐들림 빼박 진. 발음임. 디토 Side a 초반부인 [timecode] 초에도 혜인이 희수야 희수야 그거 아니야라고 말하는 대사가 있으나 이건 희수라고 명확히 들림. 그러나 [timecode] 에 다시 말하는 희수야는 진 발음을 일부러 녹음해서 겹쳐놓은 소리가 들림. +)이건 개인적인 말 뉴진스 노래나 감성 좋아했지만 쿠키..싫어했고ㅠ 민희진 작품들 좋아했지만 사람 자체를 좋아하진 않았음. 그런데 이번 사태는 진짜 하이브가 선을 넘었고 단월드 낀 상황이 너무 심각해보이며 민희진의 발악이나 담당 아티스트에 대한 애정이 잘 보여서ㅠㅠ응원하고자 동참함 +)여기까지 읽으신 분들은 뉴진스 OMG 댓글창 보시면 좋을 것 같습니다. 르세라핌 Burn the Bridge 영상 댓글도 보고 오세요. 단월드가 기반으로 한 단군신화는 우리가 아는 건국설화/건국신화가 아니라 일본 신앙이 묻은.. 것으로 보이더라구요. 꼭 한 번 보시길,@dreamjogak,2024-05-04T02:29:17Z,5,1,없음,0.8706132173538208
